0		134.936
1		115.826
2		96.6772
3		84.2647
4		78.6306
5		78.7537
6		78.7382
7		82.6948
8		88.537
9		99.0525
10		119.197
11		145.236
12		173.457
13		210.063
14		182.051
15		160.297
16		139.752
17		129.621
18		131.286
19		132.908
20		140.94
21		158.163
22		179.145
23		204.097
24		237.084
25		209.285
26		193.575
27		183.467
28		181.934
29		183.977
30		200.075
31		234.086
32		268.429
33		232.742
34		205.426
35		181.059
36		171.908
37		171.395
38		171.252
39		182.961
40		202.819
41		235.275
42		204.765
43		176.639
44		157.814
45		145.883
46		137.158
47		133.252
48		137.952
49		152.776
50		173.999
51		201.077
52		232.834
53		267.774
54		239.197
55		220.426
56		211.141
57		213.106
58		226.138
59		249.92
60		281.043
61		319.57
62		380.034
63		385.11
64		329.57
65		283.318
66		246.241
67		223.423
68		210.987
69		206.489
70		212.148
71		227.549
72		256.156
73		220.44
74		190.869
75		172.238
76		169.081
77		171.65
78		178.85
79		194.151
80		209.634
81		236.539
82		204.049
83		173.022
84		151.28
85		142.272
86		139.123
87		137.421
88		138.851
89		149.652
90		164.237
91		188.457
92		228.028
93		199.966
94		185.652
95		174.72
96		172.408
97		178.778
98		189.25
99		212.347
100		243.856
101		281.937
102		264.966
103		261.143
104		260.582
105		265.039
106		280.487
107		316.707
108		292.816
109		271.402
110		255.844
111		253.597
112		268.252
113		293.301
114		263.52
115		241.537
116		225.127
117		221.582
118		228.734
119		241.36
120		266.628
121		231.217
122		210.969
123		199.947
124		193.491
125		199.573
126		216.777
127		243.155
128		274.321
129		318.821
130		381.062
131		376.665
132		318.986
133		273.336
134		238.412
135		223.428
136		214.624
137		206.512
138		218.768
139		241.239
140		269.823
141		239.076
142		223.143
143		216.369
144		219.124
145		242.116
146		286.629
147		348.828
148		350.313
149		303.437
150		269.389
151		240.355
152		236.734
153		248.596
154		268.612
155		309.56
156		354.678
157		344.344
158		283.507
159		233.03
160		199.897
161		177.583
162		159.813
163		149.448
164		147.362
165		144.151
166		141.969
167		148.545
168		164.753
169		187.024
170		215.931
171		178.337
172		153.343
173		137.107
174		124.243
175		115.332
176		112.185
177		117.087
178		123.79
179		138.515

#-------------------------------------
# i 	 fixN(i)
