0		14.5897
1		32.2286
2		19.4515
3		15.0408
4		13.2328
5		10.9763
6		10.136
7		11.8427
8		13.7258
9		13.4141
10		12.4847
11		11.939
12		13.0227
13		12.2287
14		10.0562
15		10.9801
16		10.9038
17		12.3704
18		13.8981
19		14.3205
20		12.6198
21		12.1088
22		12.806
23		11.9544
24		11.5015
25		12.9304
26		12.4605
27		12.1245
28		12.8706
29		12.2378
30		11.9445
31		12.2592
32		12.8318
33		12.5407
34		11.4215
35		9.74451
36		9.46765
37		9.59951
38		9.81445
39		9.90455
40		10.7717
41		11.5475
42		13.2823
43		13.5557
44		13.5159
45		12.4906
46		13.3156
47		14.8594
48		18.6326
49		29.0966
50		25.972
51		30.6501
52		22.1011
53		18.5892
54		18.1943
55		21.8803
56		34.7798
57		15.0282

#-------------------------------------
# i 	 Inhb(i)
