0		31.407
1		28.8804
2		28.6376
3		28.6387
4		28.6193
5		28.6283
6		28.6082
7		28.6332
8		28.6437
9		28.6186
10		28.6494
11		28.6361
12		28.6139
13		28.6415
14		28.6419
15		28.6359
16		28.6654
17		28.622
18		28.6338
19		28.6087
20		28.6063
21		28.6282
22		28.6058
23		28.6306
24		28.651
25		28.6266
26		28.641
27		28.6334
28		28.6407
29		28.6349
30		28.6215
31		28.6305
32		28.6217
33		28.6255
34		28.6097
35		28.6291
36		28.6122
37		28.6412
38		28.6388
39		28.6424
40		28.6433
41		28.6392
42		28.6166
43		28.6284
44		28.6081
45		28.6325
46		28.6196
47		28.6341
48		28.6091
49		28.6188
50		28.612
51		28.6235
52		28.6218
53		28.6178
54		28.6293
55		28.6175
56		28.6253
57		28.6206
58		28.6123
59		28.613
60		28.6131
61		28.6194
62		28.6185
63		28.6221
64		28.6224
65		28.6155
66		28.6185
67		28.6103
68		28.609
69		28.6176
70		28.6176
71		28.6368
72		28.6208
73		28.6145
74		28.6305
75		28.6196
76		28.6204
77		28.6392
78		28.6356
79		28.6272
80		28.6151
81		28.617
82		28.6342
83		28.6291
84		28.6381
85		28.6178
86		28.6304
87		28.6289
88		28.6274
89		28.6282
90		28.6281
91		28.6204
92		28.6226
93		28.6274
94		28.6192
95		28.6189
96		28.6209

#-------------------------------------
#Time(h.) 	 Averaged total concentration of HetR in vegetative cells 	 Batch deviation
#Averaged=150 times.
#Batches=15 times.
