0		31.2999
1		57.004
2		55.8096
3		55.8211
4		55.8189
5		55.927
6		55.8242
7		55.8331
8		55.8369
9		55.7103
10		55.6677
11		55.6801
12		55.6561
13		55.7775
14		55.7463
15		55.6363
16		55.6951
17		55.6518
18		55.7431
19		55.5472
20		55.6737
21		55.6653
22		55.6509
23		55.6307
24		55.6541
25		55.5791
26		55.5362
27		55.4748
28		55.5893
29		55.5493
30		55.6853
31		55.5648
32		55.544
33		55.5531
34		55.5648
35		55.4826
36		55.5697
37		55.5526
38		55.5524
39		55.5613
40		55.4899
41		55.4706
42		55.4904
43		55.4881
44		55.4817
45		55.4998
46		55.5324
47		55.4913
48		55.3891
49		55.4472
50		55.3949
51		55.4793
52		55.4005
53		55.4757
54		55.4763
55		55.4164
56		55.5301
57		55.4297
58		55.4288
59		55.388
60		55.4763
61		55.5037
62		55.4482
63		55.4946
64		55.431
65		55.4111
66		55.4625
67		55.4412
68		55.4547
69		55.4577
70		55.4123
71		55.413
72		55.5002
73		55.474
74		55.4036
75		55.4237
76		55.444
77		55.4042
78		55.4593
79		55.4304
80		55.3932
81		55.3845
82		55.4433
83		55.4607
84		55.4212
85		55.4169
86		55.433
87		55.3862
88		55.3962
89		55.4475
90		55.4301
91		55.4499
92		55.4564
93		55.4553
94		55.4458
95		55.4285
96		55.4184

#-------------------------------------
#Time(h.) 	 Averaged total concentration of HetR in vegetative cells 	 Batch deviation
#Averaged=150 times.
#Batches=15 times.
