0		0
1		0.0136063
2		0.00714681
3		0
4		0.0426677
5		0.0271319
6		0.0274249
7		0.0390491
8		0.00972162
9		0.156239
10		0
11		0
12		0
13		0
14		0.0140942
15		0.142227
16		0.487725
17		0.167741
18		0
19		0.00534227
20		0.000877307
21		0
22		0.00385011
23		0.0117577
24		0.074528
25		0.0699372
26		0.732375
27		0.625888
28		0.938548
29		0.467554
30		0.141227
31		0.0214088
32		0.0387316
33		0.0475606
34		0.0205371
35		0
36		0.0533579
37		0.013464
38		0.0958724
39		0.0830253
40		0.168898
41		0.428839
42		0.364874
43		0.156311
44		0.0429396
45		0.193885
46		0.0442982
47		0
48		0
49		0.0241493
50		0.00946065
51		0.0160845
52		0.0182996
53		0.098413
54		0.274418
55		0.0526136
56		0.00190088
57		0.00349104
58		2.31437e-05
59		0
60		0
61		0.00154968
62		0.0161935
63		0.00639479
64		0
65		0
66		0.0299347
67		0.0483544
68		0.031255
69		0.104589
70		0.103522
71		0.515592
72		0.937593
73		0.511186
74		0.121741
75		0.095742
76		0.0996541
77		0.00732905
78		0
79		0.00164295
80		0.00702861
81		0.0883987
82		0.159592
83		0.360426
84		0.675056
85		1.02529
86		0.503948
87		0.101807
88		0.0648966
89		0.021643
90		0.00462284
91		0
92		0.00445465
93		0.00107555
94		0.0259194
95		0.0518958
96		0.0302501
97		0.0540094
98		0.0275399
99		0.0284095
100		0
101		0.011325
102		0.0533099
103		0.0559295
104		0.0286607
105		0.0172525
106		0.0331068
107		0.00374016
108		0.0051223
109		0
110		0
111		0.000601625
112		0.0200742
113		0.0228688
114		0.106128
115		0.228452
116		0.689479
117		1.11238
118		0.818136
119		0.60587
120		0.497808
121		0.0960268
122		0.0824463
123		0.0539151
124		0.0169322
125		0
126		0.0140894
127		0.0459584
128		0.0442271
129		0.0121312
130		0.21786
131		0.0236511
132		0
133		0.00133438
134		0
135		0.00529526
136		0.126698
137		0.0792519
138		0.0480819
139		0.0209535
140		0.025534
141		0.00168101
142		0
143		0.010564
144		0.0366043
145		0.0358003
146		0.00798306
147		0.0324221
148		0.0891514
149		0
150		0
151		0
152		0.000399593
153		0.012678
154		0.105091
155		0.0809625
156		0.115144
157		0.0867734
158		0.00684552
159		0.0464063
160		0
161		0.030441
162		0.0309943
163		0.00972261
164		0
165		0.0102262
166		0.0344356
167		0.00571152
168		0.0083745
169		0
170		0.0127415
171		0.0560199
172		0.0980083
173		0.0384846
174		0.324721
175		0.614654
176		1.13799
177		0.25433
178		0.0630385
179		0.166181
180		0.0789013
181		0.0150822
182		0
183		0.0188002
184		0
185		0.0568366
186		0.414167
187		0.608468
188		1.31418
189		1.07556
190		1.00051
191		0.363172
192		0.160498
193		0.0797403
194		0.00816389
195		0.0162054
196		0
197		0.0245394
198		0.00192163
199		0.0329665
200		0.0771119
201		0.709834
202		0.900703
203		0.975036
204		0.982621
205		0.107358
206		0.0187518
207		0.0905763
208		0.0394621
209		0
210		0.0265064
211		0.00830547
212		0.0469973
213		0.0969807
214		0.121717
215		0.329028
216		0.10872
217		0.0495292
218		0.00509477
219		0
220		0.00345917
221		0.000550585
222		0.0138792
223		0.0696308
224		0.226894
225		0.239687
226		0.163194
227		0.197263
228		0.0322075
229		0.0134954
230		0

#-------------------------------------
# i 	 PatS(i)
