0		31.2804
1		65.469
2		64.209
3		64.1391
4		64.0552
5		63.8947
6		63.407
7		62.5744
8		62.0922
9		61.0273
10		61.1414
11		61.2896
12		61.3546
13		61.8275
14		61.3212
15		61.1097
16		61.0728
17		61.1938
18		60.8354
19		60.6003
20		60.4679
21		60.4418
22		60.4343
23		60.4843
24		60.4019
25		60.2206
26		59.911
27		59.6274
28		59.3588
29		59.2244
30		59.1491
31		58.7684
32		58.5943
33		58.5935
34		58.6293
35		58.5019
36		58.4243
37		58.5219
38		58.6773
39		58.5892
40		58.6181
41		58.5125
42		58.6959
43		58.6029
44		58.5126
45		58.5141
46		58.4218
47		58.0665
48		58.084
49		58.1489
50		57.8698
51		57.7999
52		57.6164
53		57.4017
54		57.3408
55		57.2479
56		57.3219
57		57.2283
58		57.1513
59		57.2034
60		57.2583
61		57.1987
62		57.2131
63		57.2412
64		57.3286
65		57.3599
66		57.369
67		57.4877
68		57.5051
69		57.4848
70		57.6036
71		57.5271
72		57.5274
73		57.4893
74		57.4054
75		57.4068
76		57.282
77		57.2712
78		57.0923
79		57.0702
80		57.0926
81		56.9278
82		56.8262
83		56.8764
84		56.9519
85		57.0138
86		57.0704
87		57.0517
88		57.1059
89		57.1073
90		57.1341
91		57.2266
92		57.2691
93		57.3229
94		57.3154
95		57.2955
96		57.2456

#-------------------------------------
#Time(h.) 	 Averaged total concentration of HetR in vegetative cells 	 Batch deviation
#Averaged=150 times.
#Batches=15 times.
