0	0.156462585
1	0.0047619048
2	0.0088435374
3	0.0401360544
4	0.0591836735
5	0.1380952381
6	0.0829931973
7	0.1047619048
8	0.0775510204
9	0.1068027211
10	0.0462585034
11	0.0326530612
12	0.0306122449
13	0.0408163265
14	0.0149659864
15	0
16	0.0149659864
17	0.0197278912
18	0.0163265306
19	0
20	0.0027210884
21	0
22	0
23	0
24	0
25	0
26	0
