0	0.2517006803
1	0.0129251701
2	0.031292517
3	0.0068027211
4	0.0782312925
5	0.0680272109
6	0.093877551
7	0.0816326531
8	0.0802721088
9	0.0632653061
10	0.0517006803
11	0.0210884354
12	0.0442176871
13	0.0278911565
14	0.0278911565
15	0.0224489796
16	0.0142857143
17	0.006122449
18	0.006122449
19	0.006122449
20	0.0013605442
21	0.0013605442
22	0.0040816327
23	0
24	0.0007
25	0
26	0.0007
