0	0.2296296296
1	0.0296296296
2	0.0456790123
3	0.0283950617
4	0.0185185185
5	0.0691358025
6	0.0487654321
7	0.0388888889
8	0.0790123457
9	0.1080246914
10	0.0691358025
11	0.0333333333
12	0.0549382716
13	0.0098765432
14	0.0172839506
15	0.0154320988
16	0.024691358
17	0.0185185185
18	0.0296296296
19	0.0074074074
20	0.0092592593
21	0
22	0.0056
23	0
24	0
25	0
26	0
