0	0.0625
1	0
2	0.00833333
3	0.00833333
4	0.0114583
5	0.0229167
6	0.0125
7	0.0375
8	0.0583333
9	0.040625
10	0.0666667
11	0.0427083
12	0.105208
13	0.040625
14	0.03125
15	0.0739583
16	0.0416667
17	0.0395833
18	0.0916667
19	0.0375
20	0.0479167
21	0.0125
22	0.0427083
23	0.00520833
24	0.00208333
25	0
26	0.03125
