0	0.025
1	0
2	0
3	0.00729167
4	0.00208333
5	0.0177083
6	0.0125
7	0.0447917
8	0.028125
9	0.078125
10	0.05625
11	0.053125
12	0.113542
13	0.0677083
14	0.132292
15	0.025
16	0.0822917
17	0.0677083
18	0.059375
19	0.0177083
20	0.0166667
21	0.025
22	0.0291667
23	0.00208333
24	0.025
25	0
26	0.00416667
