0	0.0378947
1	0
2	0.00105263
3	0.00526316
4	0.02
5	0.0263158
6	0.0684211
7	0.0884211
8	0.0852632
9	0.0978947
10	0.0915789
11	0.0736842
12	0.121053
13	0.06
14	0.04
15	0.0326316
16	0.0347368
17	0.0168421
18	0.0336842
19	0.00315789
20	0.0105263
21	0.00210526
22	0.0147368
23	0.00315789
24	0
25	0
26	0.00842105
