0	0.270265
1	0.00629412
2	0.037896
3	0.0541951
4	0.0532763
5	0.0571383
6	0.0877836
7	0.0715581
8	0.0601153
9	0.0257154
10	0.0429711
11	0.0487481
12	0.0267813
13	0.0115164
14	0.0230307
15	0.0192423
16	0.00684498
17	0.00400915
18	0.00404693
19	0
20	0.000292334
21	0
22	0
23	0
24	0
25	0
26	0
