0		31.2416
1		196.044
2		202.17
3		201.389
4		201.445
5		201.241
6		155.485
7		73.4504
8		40.2182
9		32.7424
10		31.2339
11		30.8877
12		31.3324
13		31.7794
14		32.5132
15		33.3583
16		34.4618
17		35.5611
18		36.3679
19		36.8921
20		37.1657
21		37.1192
22		37.2263
23		36.8627
24		36.41
25		36.0464
26		35.5198
27		35.0419
28		34.5317
29		34.3064
30		34.4308
31		35.0225
32		35.5286
33		36.4898
34		37.5274
35		38.8024
36		40.3073
37		42.3282
38		44.2913
39		46.3297
40		47.6096
41		48.5799
42		48.9201
43		48.3662
44		47.1312
45		45.9363
46		44.8147
47		43.1747
48		41.638
49		40.1799
50		38.8834
51		37.7372
52		37.4236
53		37.4067
54		37.6815
55		38.4848
56		39.4359
57		40.524
58		41.9642
59		43.3036
60		44.6292
61		45.9754
62		47.404
63		48.4206
64		48.9582
65		49.1822
66		49.3744
67		48.6531
68		47.6036
69		46.5879
70		45.5128
71		44.0591
72		42.764
73		41.5972
74		40.9104
75		40.3669
76		40.2479
77		40.1486
78		40.2078
79		40.5178
80		40.9829
81		41.7651
82		42.8229
83		43.8372
84		45.078
85		45.9353
86		46.8023
87		47.5708
88		48.1058
89		48.0166
90		48.0317
91		47.9833
92		47.7747
93		47.2937
94		46.9184
95		46.276
96		45.5206

#-------------------------------------
#Time(h.) 	 Averaged total concentration of HetR in vegetative cells 	 Batch deviation
#Averaged=150 times.
#Batches=15 times.
