0		31.1044
1		63.8875
2		62.3832
3		62.3379
4		62.312
5		62.4014
6		61.9832
7		61.112
8		59.3267
9		57.1372
10		54.9164
11		52.9506
12		51.3781
13		49.8056
14		48.3285
15		46.9784
16		46.2204
17		45.5057
18		44.9378
19		44.598
20		44.2628
21		44.2368
22		44.149
23		43.9602
24		43.8612
25		43.7292
26		43.6556
27		43.5352
28		43.5115
29		43.5371
30		43.5437
31		43.5895
32		43.614
33		43.5809
34		43.7145
35		43.7681
36		43.8152
37		43.7855
38		43.8908
39		43.8915
40		43.8159
41		43.8424
42		43.8333
43		43.8234
44		43.8897
45		43.9612
46		43.8952
47		43.9241
48		43.9218
49		43.9716
50		44.0184
51		44.0566
52		44
53		44.0221
54		44.1363
55		44.1078
56		44.1011
57		44.1208
58		44.075
59		44.1514
60		44.2109
61		44.3031
62		44.2539
63		44.3417
64		44.3281
65		44.3821
66		44.4355
67		44.5158
68		44.475
69		44.5256
70		44.4983
71		44.517
72		44.5571
73		44.574
74		44.5155
75		44.5435
76		44.4874
77		44.4788
78		44.5563
79		44.5691
80		44.5114
81		44.4885
82		44.4655
83		44.4146
84		44.3775
85		44.3909
86		44.4004
87		44.3355
88		44.3423
89		44.4134
90		44.449
91		44.4388
92		44.5009
93		44.5502
94		44.5713
95		44.6206
96		44.6561

#-------------------------------------
#Time(h.) 	 Averaged total concentration of HetR in vegetative cells 	 Batch deviation
#Averaged=150 times.
#Batches=15 times.
